qt,qt,openstack,openstack
former,0.15459619959195456, moved,0.1017741251312795
anymore,0.15451879281064737, unrelated,0.10172280529513955
runtime,0.15448504730704285, vmdk,0.10160497277975082
expensive,0.15432196715846658, bw_usage_*,0.10156768560409546
demos,0.15430904818432672, cold-migrations-to-conductor,0.10147888958454132
qdeclarativepixmap,0.15405206382274628, zhiyanl,0.10142546007409692
sanity,0.15401591708389473, operators,0.10140754495902608
milliseconds,0.15401207748800516, response,0.10139432022797651
built,0.1540097917119662, s3,0.10124540627002716
directshow,0.15393993258476257, boto,0.10117116570472717
an,0.1538954925204276, tasks,0.1011269950773567
easy,0.15380284190177917, finished,0.10075976550579072
-wsign-conversion,0.15375571697950363, update_dns,0.10050810128450394
indirectly,0.15370257695515951, shared,0.10046593844890594
applications,0.1535992297259244, extensions,0.10046271155685342
completely,0.1535866903141141, parser,0.10042474667231242
qlineedit,0.1535552479326725, alone,0.10042293928563595
richard,0.15345631598714082, ...,0.10040327475871891
uclibc,0.1532794740051031, enforcing,0.10030658636242151
license,0.15322699003359852, communicates,0.10028357058763504
sending,0.15322657686192542, run_instance,0.10021523954346775
place,0.15296425399455157, 72,0.10012034326791763
qfiledialog,0.15285239182412624, s,0.10008666419889778
xchg,0.15281462669372559, disconnect,0.10007138550281525
cocoa,0.1525512752481378, if,0.10004926589991976
screenchanged,0.15243594348430634, turned,0.10002087848260999
fusion,0.1522578090429306, limit,0.09980058085380329
present,0.15207576203872175, translation,0.09965395456289544
scancode,0.15203627943992615, picked,0.09965234994888306
drivers,0.1519608891879519, their,0.09941033012760074
concept,0.1519525647163391, matches,0.09936742732922237
update,0.15190488663024437, by,0.0993042315341481
own,0.15189649306399666, constructor,0.09921042621135712
its,0.15166917866384932, vish,0.09920809417963028
course,0.15161312324926257, docs,0.09909853090842564
tiocmbis,0.1515657603740692, necessarily,0.09904495254158974
times,0.15144822094589472, common,0.09904209013771394
anywhere,0.15111886113882064, device,0.09878064055228605
d'angelo,0.15100405054787794, seem,0.09869673242792487
extend,0.15096802512804666, clear,0.09855556883849204
compilation,0.1507784635446464, lines,0.09852169247137176
removes,0.15056801261380315, compute,0.09841199599967305
rules,0.15043165674433112, referencing,0.09839018434286118
transaction,0.15035995095968246, distributed,0.09836367856372487
important,0.15034333533710903, generate_password,0.0983346626162529
any,0.15029206526919436, desirable,0.09832188797493775
abcd,0.15028733647583672, pep8,0.098295791943868
bea,0.15026271746804318, options,0.09819195358082652
rich,0.15021294269158883, nova-compute,0.09792636997169918
nichols,0.15019310151480816, pulls,0.09789367020130157
redefinition,0.15001297742128372, route,0.09776905067265033
destruction,0.1498692865882601, platforms,0.09773062666257222
discovered,0.14986402504146099, communication,0.09766816534101963
folder,0.14975226670503616, state,0.09762129596649455
anyway,0.1495592865588454, multipath,0.09752517348776261
orientation,0.14953155294060708, nova/cinder,0.09751034341752529
burchell,0.14951297770254313, driver,0.0974293977371417
returned,0.1494132217059462, find,0.09739874882830514
particular,0.1493036159210735, l3-agent,0.09721001423895359
aaron.mccarthy,0.14922536868602038, series,0.09715605858299467
$,0.14895694181323052, installation,0.09711706638336182
<,0.14893921240487518, simplifies,0.09706128636995952
including,0.1489285260438919, rewritten,0.0970447938889265
asked,0.14879092574119568, router,0.0967575529962778
qtcore/qlogging.h,0.14869847893714905, gigabytes,0.09659255544344585
operand,0.1485608108341694, instancetypeextraspecs,0.0964932069182396
qsslsocket,0.1484798559298118, booting,0.09641669442256291
prevents,0.14798951521515846, exception.invalidinput,0.09622361262639363
instances,0.1479363314807415, signatures,0.09611488382021587
pipeline,0.14782868325710297, plugin,0.09610675224253247
java,0.1477892270195298, unexpected,0.09591141738928854
qgeomap,0.14761140197515488, get_account_info,0.09572552889585495
qhash,0.14760824255645275, catch,0.09545361253965114
inline,0.14751650837974417, vmops,0.09538946487009525
performance,0.14749773885481632, arguments,0.09538167994469404
qwindowsbackingstore,0.14749731868505478, hypervisors,0.09489383082836866
qset,0.1474148305979642, unknown,0.09481906642516454
improvements,0.14701442420482635, attach,0.09471200709231198
structs,0.14697514846920967, power,0.09453297237103636
accumulation,0.1468843873590231, level,0.09448100998997688
fc_width,0.1468355357646942, misleading,0.09447380155324936
matter,0.14682733757460179, l2,0.09445015341043472
turn,0.14679014682769775, gettextutils,0.0942625030875206
compare,0.14676993847824632, job,0.09424734115600586
affect,0.14663449181243776, busy,0.09406834095716476
encoded,0.14662697272641317, everything,0.09385291167667933
qt_,0.14651962518692016, 'max_count,0.0937785878777504
qtbug-31934,0.14650332927703857, partially,0.09368531570091086
one,0.14643211006648368, improve-block-device-handling,0.09359454363584518
4.x,0.14639400225132704, osapi,0.093544306854407
localization,0.1463552862405777, hacking.rst,0.09340433776378632
obviously,0.14634720981121063, compatible,0.0933053920045495
half,0.14621921380360922, instances,0.09325764485011616
overwrite,0.14620819687843323, deallocation,0.09325512746969859
friend,0.14620457092920938, controls,0.09313706681132317
addresses,0.14610926248133183, fails,0.0931038148701191
qtextdocumentfragment,0.14584800601005554, previous,0.09310258794575929
frames,0.14584277357373918, xenserver,0.09284115824848413
emits,0.14580270880833268, let,0.09268168670435746
:script,0.14574847742915154, though,0.09252064178387324
qgeomappingmanager,0.14549417793750763, upgrade,0.09248096433778603
objects,0.14546568420362369, brick,0.0924408626742661
slot,0.14456440219655634, adapt,0.09242301061749458
qinstallmsghandler,0.1445232629776001, relying,0.0923274252563715
statusbar,0.1441250629723072, 1,0.0922232748284428
onto,0.14393896361192068, get,0.0921647105133161
valid,0.1438763060917457, otherwise,0.09202450729737227
allocate,0.14385137541426551, python-swiftclient,0.09196296334266663
contexts,0.14369307830929756, power_on,0.0916600835043937
configuration,0.14366911558641327, rtslib,0.09153198450803757
glitches,0.14355580508708954, underscore,0.09150807559490204
appropriate,0.14340550345368683, least,0.09139193417504429
shutdown,0.14328793187936148, server,0.09134742197033668
joona,0.14312810823321342, _poll_unconfirmed_resizes,0.09131091460585594
11,0.1430288702249527, list,0.09124449341158782
network,0.14275746154957092, pygrub,0.091238459572196
alex,0.1426734499167651, detach,0.09120919369161129
mkspec,0.14265170693397522, backing,0.0912060323688719
trick,0.1425800397992134, returning,0.09113077229509751
lev,0.14246006309986115, daniel,0.0911300778388977
sometimes,0.14218324812298472, mounted,0.09109583497047424
gitorious.org,0.14206189289689064, yield,0.09107983112335205
integer,0.14193125627934933, delayed,0.09103673448165257
similar,0.14188431956521844, network_infos,0.09084296971559525
mutually,0.14175516366958618, admin,0.0908027003802683
replacement,0.1417215596884489, cherry,0.09066518023610115
movable,0.14166009426116943, ran,0.09047894477844239
selftests,0.1416355192195624, member,0.09032575786113739
compiled,0.14159035029588268, via,0.09032123251947471
david,0.14147214735766836, subnets,0.09031627710080808
:removeallocator,0.14135316014289856, puts,0.09020853638648987
logical,0.14135135896503925, allow,0.0901910874559932
nedim,0.14134684577584267, migration_update,0.09005800262093544
shortcuts,0.14094968931749463, safe_delete_from_backend,0.09001916646957397
stopped,0.1409376480362632, certificates,0.0899921864271164
revamp,0.14092319707075754, swob,0.08996184511731069
anchored,0.1409168690443039, party,0.08995796243349712
strings,0.1404615809352925, modified,0.0898527383272137
animation,0.1404112838363896, storage,0.08983116125455126
qpair,0.14026614526907602, =,0.08966018578835896
repo,0.14019037783145905, directory,0.08961367105737074
qbluetoothserver,0.1401334359155347, legacy,0.08943559146589702
boundaries,0.1401290794213613, 1053572,0.0891546756029129
ritt,0.1400397578254342, exactly,0.08911998383700848
groups,0.13998503113786379, notifier,0.08901031812032063
-64b,0.13998332619667053, assumes,0.08897724933922291
helper,0.13989562424831092, specifically,0.08867379184812307
qtsensors,0.13986298441886902, kombu,0.08865989744663239
scripts,0.13978469977155328, thoughtworks.com,0.08835768699645996
macro,0.13974815858528017, codebase,0.08811900019645691
toolbutton,0.13964595397313437, reference,0.08808210647354524
dead,0.13949683782729236, 10,0.08802598518215948
wrap,0.13944163297613463, status,0.08799199249595403
attributes,0.13942321256867476, debug,0.08798611778407715
jocelyn.turcotte,0.13931512791249487, report,0.08796645905822516
moc,0.13918111482191653, gate,0.08796132355928421
serialized,0.1391240656375885, mox,0.08773439067105453
when,0.13905233460134261, runtimeerror,0.08764733870824178
prl,0.139018002897501, replaces,0.08764523733407259
goal,0.1389710952838262, documented,0.08763831853866577
page,0.13885332199020517, raise,0.0875248740623264
qspandata,0.13881462812423706, pci,0.08743920736014843
retrieved,0.13876363929981986, _validate_device_name,0.08708963543176651
approach,0.13865275122225285, fixed,0.08697697789249743
captured,0.13857678025960923, 50e86cb2637a,0.08688884228467941
ids,0.13834016863256693, already,0.08683177287567337
qwindowswindow,0.13827656209468842, configuration,0.08680339071808604
script,0.13815311218301454, dm_setup,0.08677064627408981
optimizations,0.13798724710941315, tempurl,0.08672769522915284
whilst,0.1379847526550293, git,0.08668946971495946
over,0.13795966506004334, such,0.08666452098016937
discovery,0.13795395727668489, point,0.0865776563102069
qstyleoption,0.13786418735980988, resize,0.08656384219863901
:grow,0.1377514749765396, _test_postgresql_opportunistically,0.08640420436859131
machine,0.13770780286618642, fixedip,0.08636524453759194
tr_exclude,0.1374616175889969, caught,0.08635167990412031
mapping,0.13745451376307755, loaded,0.0862782271578908
1.5,0.1371728777885437, testing,0.08603882193565368
geir.vattekar,0.13713184744119644, modernize,0.0855802595615387
nice,0.13711315393447876, %,0.08553507784381509
putting,0.1368045061826706, n°1,0.08551278399924438
buffering,0.13676755130290985, use_multipath_for_image_xfer,0.08544253557920456
thread,0.13658793228705168, post,0.08531900495290756
binary,0.13651965279132128, 4,0.08528761814037959
julian,0.13638822361826897, split,0.08518580254167318
asplin,0.1361169678469499, hardware,0.08515366166830063
qpointer,0.13599371491000056, remove-deprecated-auth,0.08513005822896957
algorithm,0.13598440773785114, row,0.0850914940237999
command-line,0.1359088011085987, causing,0.08508294355124235
invocation,0.1357378289103508, guest,0.08505447893677388
segment,0.1357254683971405, create/delete,0.08503003604710102
tst_qthread,0.1356971710920334, download,0.08473891764879227
somewhat,0.13558721616864206, formats,0.08460469792286555
>,0.13539284638855384, asynchronously,0.08457518965005875
three,0.1353216338902712, cleaner,0.0845402181148529
remains,0.13516721750299135, item,0.08453389940162499
overlay,0.1350838516040572, b,0.08427661880850792
:platformboundsforglyph,0.13502411544322968, 64bit,0.08426098494480054
iff,0.13495513424277306, translations,0.08402272313833237
normal,0.13489679566451482, incorrect,0.08400609468420346
4.8.0,0.13484662771224976, quantum,0.08387096610385925
reached,0.1348082795739174, added,0.08373486935137536
location,0.13479766336580118, uuids,0.08362305143641101
geometry,0.13470939500257373, problem,0.0836217378864863
defined,0.13467829650090563, those,0.08361458557623404
depending,0.1345223868265748, forward,0.08357946574687958
used,0.13435610303030096, libvirt.xml,0.08340436220169067
honglei.zhang,0.13430988788604736, /v,0.08338750153779984
chars,0.1342248022556305, better,0.08332595247775317
row,0.1341645084321499, underlying,0.08315972451652799
qallocmore,0.1340557485818863, basis,0.083068722859025
exposed,0.13404371837774912, 1000,0.08300634721914928
stability,0.13402467966079712, keys,0.08297667021934803
qsharedpointer,0.13389275316148996, lower,0.08295166989167531
:open,0.13386131823062897, pyflakes,0.08294212222099304
qfontdatabase,0.13381950557231903, blocked,0.08280786871910095
pasion,0.13366836656778291, out,0.0828031555969163
qt_install_demos,0.13359598691264787, come,0.08274143934249878
prevent,0.13344272378493438, keyerror,0.08252616133540869
applied,0.13336563110351562, config,0.08237643940235252
erik.verbruggen,0.1332297216762196, scheduler,0.08226084438954584
future,0.1331115531631642, perform,0.08221656531095504
evdev,0.13298786183198294, zk,0.08210818096995354
.,0.1329293367197818, newer,0.08197256177663803
size,0.1327853969886507, db_api,0.0819716602563858
developer,0.13271428857530868, spawn,0.08173945164307952
provided,0.13266219943761826, exist,0.08171863875920987
qmediaplayer,0.1325225368142128, info,0.08168348257562943
qtbug-22875,0.13220542669296265, audit,0.08158911764621735
introducing,0.13218194246292114, warning,0.0815049852244556
startup,0.13209666591137648, reraising,0.08147278428077698
wait,0.13209369201213123, cisco,0.08145438648622345
weimer,0.1318644288694486, test_compute,0.08142934677501519
:create,0.1318078637123108, plumbs,0.08139442652463913
o,0.13155882563441992, vif,0.0813701256910073
absolute,0.13155174255371094, caller,0.08134736381471157
load,0.13143582295936843, oslo-incubator,0.08134046914055944
auto,0.1312702494324185, .,0.0812723818753625
warnings,0.13126166822445212, granular,0.08123417695363362
doubles,0.13114459812641144, effect,0.08121607618159032
with,0.1311046984353938, base,0.08120915449915393
kalinowski,0.13107262253761293, order,0.0811755043431753
killed,0.13105026135842004, firewall,0.08116982070108254
